Company,date,Adjusted,return
MSFT,2023-02-13,1.7375386868601292,0.8181101489506674
MSFT,2023-02-14,1.7429820861252117,0.820673142348876
MSFT,2023-02-15,1.7290504960052506,0.8141135328539315
MSFT,2023-02-16,1.6830186820251718,0.7924397166238223
MSFT,2023-02-17,1.6567604335212722,0.7800761705588257
MSFT,2023-02-21,1.6221563214833505,0.7637830224017575
MSFT,2023-02-22,1.6147090171061946,0.760276501747368
MSFT,2023-02-23,1.6356383837218067,0.7701309742657805
MSFT,2023-02-24,1.6000071908569644,0.7533542309780538
MSFT,2023-02-27,1.6060419487182644,0.756195662187687
MSFT,2023-02-28,1.6012909177390793,0.7539586664353366
MSFT,2023-03-01,1.5810681223450815,0.7444368789337993
MSFT,2023-03-02,1.612140967414592,0.7590673502438084
MSFT,2023-03-03,1.6389767688639072,0.771702833808542
MSFT,2023-03-06,1.6491205452814917,0.7764789728946355
MSFT,2023-03-07,1.6316578868355769,0.7682567800822967
MSFT,2023-03-08,1.628768930253753,0.7668965314056246
MSFT,2023-03-09,1.619909377324427,0.7627250616009753
MSFT,2023-03-10,1.595962532456936,0.7514498267129139
MSFT,2023-03-13,1.6301814767696088,0.767561620850381
MSFT,2023-03-14,1.6742873528022144,0.7883286202176529
MSFT,2023-03-15,1.704140930467095,0.8023850064465322
MSFT,2023-03-16,1.7732204342304259,0.8349106955380271
MSFT,2023-03-17,1.7939569190197273,0.8446743507521423
MSFT,2023-03-20,1.7477328191407104,0.8229099978067294
MSFT,2023-03-21,1.7576840116956707,0.8275954598830225
MSFT,2023-03-22,1.7481179868659593,0.8230913518263304
MSFT,2023-03-23,1.7825935772338264,0.8393239862904218
MSFT,2023-03-24,1.8012760990117438,0.8481205447728842
MSFT,2023-03-27,1.774375738763715,0.8354546640671656
MSFT,2023-03-28,1.7669931918277302,0.8319786340834258
MSFT,2023-03-29,1.8008907326440373,0.8479390972236187
MSFT,2023-03-30,1.823617614858297,0.8586399196767242
MSFT,2023-03-31,1.8509029441891172,0.8714870608723793
MSFT,2023-04-03,1.8440334907210632,0.8682526180122234
MSFT,2023-04-04,1.8437122858671553,0.8681013805446139
MSFT,2023-04-05,1.8254794906132004,0.8595165732227377
MSFT,2023-04-06,1.8720893541448387,0.8814625607767451
MSFT,2023-04-10,1.8579011179696834,0.8747821109551764
MSFT,2023-04-11,1.8157853413983496,0.854952138532398
MSFT,2023-04-12,1.8200221863760873,0.8569470327480092
MSFT,2023-04-13,1.8607901738727364,0.8761424063966808
MSFT,2023-04-14,1.8370357142254121,0.8649577549887555
MSFT,2023-04-17,1.8541128076611628,0.8729984067221641
MSFT,2023-04-18,1.8513524720706223,0.8716987185033009
MSFT,2023-04-19,1.8518661614659258,0.8719405862158787
MSFT,2023-04-20,1.8368430310415589,0.8648670312141227
MSFT,2023-04-21,1.8345959875614066,0.8638090236485081
MSFT,2023-04-24,1.8089798508016366,0.8517478122242337
MSFT,2023-04-25,1.7682130551597328,0.8325529997535493
